price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,year,month,price_per_sqft,mean_price_per_sqft_city,city_Bellevue,city_Federal Way,city_Issaquah,city_Kent,city_Kirkland,city_Other,city_Redmond,city_Renton,city_Sammamish,city_Seattle,statezip_WA 98006,statezip_WA 98034,statezip_WA 98042,statezip_WA 98052,statezip_WA 98053,statezip_WA 98059,statezip_WA 98074,statezip_WA 98103,statezip_WA 98115,statezip_WA 98117
455000.0,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,2006,0,2014,6,320.4225352112676,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
653000.0,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,1979,0,2014,6,243.65671641791045,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279950.0,3.0,2.0,1750,9750,1.0,0,0,3,1350,400,1961,2004,2014,6,159.97142857142856,168.26053913175818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449950.0,3.0,2.5,2170,4912,2.0,0,0,3,2170,0,2003,0,2014,6,207.35023041474653,212.0900937129726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565000.0,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,0,2014,6,236.40167364016736,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620000.0,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,1929,0,2014,6,258.3333333333333,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
269000.0,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,1967,2011,2014,6,159.1715976331361,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875000.0,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,2001,0,2014,6,269.2307692307692,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630000.0,4.0,3.625,4360,20002,1.0,0,0,4,2500,2110,1980,0,2014,6,144.4954128440367,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000.0,4.0,2.75,2440,15349,2.0,0,1,4,2440,0,1957,2001,2014,6,174.18032786885246,168.26053913175818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647500.0,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1916,0,2014,6,501.93798449612405,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450000.0,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,1916,1986,2014,6,225.0,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440000.0,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,1900,2005,2014,6,419.04761904761904,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445000.0,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,2008,0,2014,6,190.17094017094018,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530000.0,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,1968,0,2014,6,239.81900452488688,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875000.0,5.0,2.5,2920,5568,2.0,0,0,3,2320,600,1906,2014,2014,6,299.6575342465753,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
685000.0,3.0,2.75,3150,20002,2.0,0,0,4,3000,150,1990,0,2014,6,217.46031746031747,246.68859649122808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798000.0,3.0,3.5,3590,6402,2.0,0,0,3,3590,0,1999,0,2014,6,222.2841225626741,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
297500.0,4.0,2.5,1910,5000,2.0,0,0,3,1910,0,2005,0,2014,6,155.7591623036649,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749950.0,4.0,2.75,3110,20002,2.0,0,0,4,3110,0,1983,0,2014,6,241.14147909967846,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495000.0,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,2006,0,2014,6,202.86885245901638,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540000.0,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,1962,2003,2014,6,406.01503759398497,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395000.0,3.0,1.75,1460,20002,1.0,0,0,4,1460,0,1961,2001,2014,6,270.54794520547944,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153093.75,5.5,3.625,3902,3880,3.0,0,4,4,2782,1120,1977,0,2014,6,295.5135187083547,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075000.0,5.0,3.625,4360,17811,2.0,0,2,3,4070,1110,2001,0,2014,6,246.55963302752295,201.29877352505815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214100.0,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2003,2014,6,186.17391304347825,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000.0,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,1959,1989,2014,6,109.375,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499500.0,3.0,2.5,2520,20002,1.5,0,0,3,2520,0,1988,2000,2014,6,198.21428571428572,189.61561155500922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546000.0,2.0,1.0,970,3400,1.0,0,0,3,970,0,1924,2011,2014,6,562.8865979381443,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292000.0,5.0,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,0,2014,6,117.26907630522088,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289000.0,3.0,2.0,1680,8424,1.0,0,0,3,1680,0,1993,0,2014,6,172.02380952380952,160.12656627625952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000.0,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,1957,2001,2014,6,208.69565217391303,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395000.0,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,1983,0,2014,6,199.4949494949495,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,4.0,2.25,2070,13084,1.0,0,0,4,1700,370,1967,0,2014,6,384.05797101449275,293.32439208201265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955000.0,4.0,3.625,4360,20002,2.0,0,0,3,4100,1560,2001,0,2014,6,219.03669724770643,189.61561155500922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725000.0,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,1977,2004,2014,6,299.58677685950414,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335000.0,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,2009,0,2014,6,128.35249042145594,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492000.0,4.0,3.625,2810,10840,2.0,0,2,4,2070,740,1994,0,2014,6,175.08896797153025,200.24340984263807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,1976,0,2014,6,165.56291390728478,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000.0,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,1959,1989,2014,6,366.4921465968586,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
545000.0,3.0,1.75,1700,20002,1.5,0,0,5,1700,0,1931,0,2014,6,320.5882352941176,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
555000.0,4.0,2.75,2020,10720,1.0,0,0,4,1420,600,1976,1992,2014,6,274.7524752475247,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
640000.0,3.0,1.75,2340,4206,1.0,0,0,5,1170,1170,1917,0,2014,6,273.5042735042735,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390000.0,3.0,2.0,1463,868,3.0,0,0,3,1463,0,2003,0,2014,6,266.57552973342445,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466500.0,3.0,1.0,1430,3840,1.0,0,0,3,950,480,1945,2010,2014,6,326.2237762237762,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
372500.0,3.0,1.5,1180,12324,1.0,0,0,3,800,380,1981,2013,2014,6,315.6779661016949,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1153093.75,5.0,3.625,4360,15580,2.0,0,0,3,3390,1010,2003,0,2014,6,264.4710435779817,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255000.0,3.0,2.5,1610,6176,2.0,0,0,3,1610,0,1994,0,2014,6,158.38509316770185,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466800.0,3.0,2.5,1480,14250,2.0,0,0,3,1480,0,1996,0,2014,6,315.4054054054054,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749000.0,3.0,2.5,2670,10338,2.0,0,0,3,2670,0,1987,2000,2014,6,280.5243445692884,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610000.0,4.0,1.75,1830,20002,2.0,0,0,3,1230,600,1990,2009,2014,6,333.3333333333333,293.32439208201265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356000.0,2.0,1.0,920,4095,1.0,0,0,4,920,0,1914,1945,2014,6,386.95652173913044,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165000.0,3.0,1.0,1150,19200,1.0,0,0,4,1150,0,1908,0,2014,6,143.47826086956522,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229000.0,2.0,1.0,1190,7408,1.0,0,0,3,830,360,1941,1994,2014,6,192.43697478991598,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530000.0,4.0,3.25,4160,20002,2.0,0,0,3,2760,1400,1973,2013,2014,6,127.40384615384616,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499950.0,3.0,2.5,2370,12753,2.0,0,0,3,2370,0,2001,0,2014,6,210.9493670886076,189.61561155500922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619000.0,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,1926,2003,2014,6,372.89156626506025,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
547000.0,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,1968,0,2014,6,369.5945945945946,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359800.0,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,1999,0,2014,6,150.5439330543933,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499000.0,3.0,3.5,1690,1432,2.0,0,0,3,1360,330,2008,0,2014,6,295.26627218934914,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189000.0,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,1958,2004,2014,6,187.12871287128712,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
799000.0,4.0,3.5,3500,8547,2.0,0,0,3,2500,1000,1994,0,2014,6,228.28571428571428,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257000.0,4.0,2.75,2330,7642,1.0,0,0,3,1800,530,1990,2009,2014,6,110.30042918454936,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000.0,3.0,1.5,1890,9450,1.0,0,0,3,1090,800,1957,2000,2014,6,142.85714285714286,192.25026988794997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453500.0,4.0,1.75,2000,6032,1.0,0,2,3,1300,700,1959,1989,2014,6,226.75,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237000.0,3.0,1.0,1130,10650,1.0,0,0,3,1130,0,1954,2005,2014,6,209.73451327433628,146.1353000390328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456000.0,4.0,1.75,1670,9886,1.0,0,0,5,1670,0,1947,0,2014,6,273.05389221556885,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355500.0,3.0,2.5,2600,5540,2.0,0,0,3,2600,0,2004,2003,2014,6,136.73076923076923,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299950.0,4.0,1.75,1560,20002,1.0,0,0,4,1560,0,1965,0,2014,6,192.27564102564102,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335000.0,3.0,2.0,1170,5360,1.0,0,0,3,1170,0,1919,2001,2014,6,286.3247863247863,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268500.0,4.0,2.5,2100,4237,2.0,0,0,3,2100,0,2006,0,2014,6,127.85714285714286,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,3.0,2.25,1710,11500,1.0,0,0,3,1210,500,1978,0,2014,6,225.14619883040936,212.0900937129726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376000.0,4.0,2.75,2420,5773,2.0,0,0,3,2420,0,2005,0,2014,6,155.37190082644628,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605004.0,4.0,2.0,1370,4000,2.0,0,0,3,1370,0,1951,1994,2014,6,441.6087591240876,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
886000.0,4.0,2.0,2660,3900,1.5,0,0,4,1480,1180,1923,0,2014,6,333.0827067669173,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560000.0,4.0,2.5,2260,3713,2.0,0,0,3,2260,0,2003,0,2014,6,247.78761061946904,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
343000.0,4.0,2.5,2070,4500,2.0,0,0,3,2070,0,2004,2003,2014,6,165.70048309178745,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153093.75,4.0,3.625,4360,20002,2.0,0,0,3,4670,0,1989,0,2014,6,264.4710435779817,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270000.0,3.0,1.0,1500,13500,1.0,0,0,4,1500,0,1968,0,2014,6,180.0,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
411605.0,4.0,2.5,2658,3960,2.0,0,0,3,2658,0,2014,0,2014,6,154.85515425131678,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000.0,4.0,2.5,2700,5150,2.0,0,0,3,2700,0,2007,0,2014,6,203.7037037037037,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465000.0,3.0,2.25,1530,1245,2.0,0,0,3,1050,480,2014,0,2014,6,303.921568627451,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584000.0,3.0,2.5,1480,1485,2.0,0,0,3,1280,200,2007,0,2014,6,394.5945945945946,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275000.0,3.0,3.0,1390,1080,2.0,0,0,3,1140,250,2006,0,2014,6,197.84172661870502,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324500.0,3.0,2.5,1660,3990,2.0,0,0,3,1660,0,2009,0,2014,6,195.48192771084337,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000.0,3.0,2.5,2050,4185,2.0,0,0,3,2050,0,2011,0,2014,6,341.4634146341463,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
385200.0,4.0,1.0,1550,7740,1.5,0,0,3,1550,0,1954,2005,2014,6,248.51612903225808,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000.0,4.0,2.25,1900,8600,1.0,0,0,4,1900,0,1975,0,2014,6,142.10526315789474,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735000.0,4.0,2.5,2820,6180,2.0,0,0,3,2050,770,2013,1923,2014,6,260.63829787234044,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389250.0,2.0,1.5,1490,4080,1.0,0,0,3,930,560,1956,2001,2014,6,261.241610738255,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315000.0,3.0,1.5,1750,12500,1.0,0,0,3,1150,600,1954,2005,2014,6,180.0,240.91333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545000.0,4.0,2.5,2040,6034,2.0,0,0,3,2040,0,1990,2009,2014,6,267.15686274509807,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
550000.0,3.0,1.5,1900,5000,1.5,0,0,3,1640,260,1926,2003,2014,6,289.4736842105263,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
415000.0,3.0,1.75,1910,12596,1.0,0,0,3,1340,570,1977,2004,2014,6,217.27748691099475,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387500.0,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,1953,1983,2014,6,248.39743589743588,237.95399957536029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432000.0,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,1939,1989,2014,6,293.8775510204082,197.22819447837773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402000.0,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,0,2014,6,148.88888888888889,168.26053913175818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035000.0,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,1960,2001,2014,6,300.0,192.25026988794997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294700.0,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,1967,0,2014,6,149.59390862944161,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744000.0,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,1986,0,2014,6,278.65168539325845,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,1990,2009,2014,6,280.3921568627451,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000.0,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,1904,0,2014,6,290.69767441860466,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153093.75,4.0,3.625,4270,6002,2.0,0,3,3,3180,1090,2004,2003,2014,6,270.04537470725995,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150000.0,3.0,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,2014,2014,6,529.9539170506912,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
650000.0,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,1990,2009,2014,6,228.8732394366197,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
435000.0,4.0,2.75,3270,20002,2.0,0,0,4,2720,550,1983,0,2014,6,133.0275229357798,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
510000.0,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,1974,0,2014,6,344.5945945945946,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,0,2014,6,215.1639344262295,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,1970,2014,6,319.44444444444446,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,1962,2003,2014,6,115.60693641618496,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435000.0,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,1926,0,2014,6,345.23809523809524,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
809950.0,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,1959,0,2014,6,363.2062780269058,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153093.75,2.0,2.25,2460,16940,1.5,0,4,4,1930,530,1936,0,2014,6,468.7372967479675,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
455000.0,4.0,1.75,2050,20002,1.0,0,0,4,1250,800,1959,0,2014,6,221.9512195121951,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471000.0,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,2001,0,2014,6,232.01970443349754,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253500.0,2.0,1.0,810,4800,1.0,0,0,3,810,0,1948,1994,2014,6,312.962962962963,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,1953,1983,2014,6,100.54347826086956,192.25026988794997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535500.0,3.0,1.5,1730,20002,2.0,0,0,4,1730,0,1983,0,2014,6,309.53757225433526,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835000.0,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,2002,0,2014,6,366.2280701754386,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
589500.0,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,2008,0,2014,6,224.14448669201522,201.29877352505815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000.0,3.0,2.25,2270,20002,1.0,0,0,3,1820,450,1975,0,2014,6,299.5594713656388,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,1953,1983,2014,6,352.94117647058823,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,2005,0,2014,6,298.99497487437185,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,1999,0,2014,6,111.94029850746269,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,1926,1993,2014,6,333.3333333333333,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,1993,0,2014,6,237.5,246.85008459282653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,1943,0,2014,6,365.38461538461536,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,1940,1996,2014,6,443.8775510204082,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160000.0,3.0,1.0,1210,20002,1.0,0,0,2,1210,0,1918,1960,2014,6,132.23140495867767,250.07116658455138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805000.0,5.0,2.5,4360,19831,1.0,0,3,3,2300,2300,1956,2013,2014,6,184.63302752293578,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,2005,0,2014,6,304.05405405405406,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,1954,1979,2014,6,386.3636363636364,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120000.0,5.0,2.75,4360,18500,1.0,0,3,5,2250,2150,1963,0,2014,6,256.8807339449541,212.0900937129726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153093.75,4.0,3.5,3010,3600,2.0,0,0,3,2370,640,1999,0,2014,6,383.0876245847176,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,1985,0,2014,6,238.49557522123894,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
407193.0,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,1978,0,2014,6,216.59202127659574,207.46229819101342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
